,Date,Price,Number Sold,Item
4464,2019-08-24,1.382,152,Inscribed Moonfall
4465,2019-08-25,1.386,152,Inscribed Moonfall
4466,2019-08-26,1.335,136,Inscribed Moonfall
4467,2019-08-27,1.33,138,Inscribed Moonfall
4468,2019-08-28,1.416,98,Inscribed Moonfall
4469,2019-08-29,1.412,102,Inscribed Moonfall
4470,2019-08-30,1.343,110,Inscribed Moonfall
4471,2019-08-31,1.359,120,Inscribed Moonfall
4472,2019-09-01,1.349,271,Inscribed Moonfall
4473,2019-09-02,1.363,179,Inscribed Moonfall
4474,2019-09-03,1.43,145,Inscribed Moonfall
4475,2019-09-04,1.424,131,Inscribed Moonfall
4476,2019-09-05,1.419,122,Inscribed Moonfall
4477,2019-09-06,1.434,113,Inscribed Moonfall
4478,2019-09-07,1.449,115,Inscribed Moonfall
4479,2019-09-08,1.443,133,Inscribed Moonfall
4480,2019-09-09,1.426,118,Inscribed Moonfall
4481,2019-09-10,1.436,114,Inscribed Moonfall
4482,2019-09-11,1.457,91,Inscribed Moonfall
4483,2019-09-12,1.444,103,Inscribed Moonfall
4484,2019-09-13,1.43,95,Inscribed Moonfall
4485,2019-09-14,1.406,122,Inscribed Moonfall
4486,2019-09-15,1.402,116,Inscribed Moonfall
4487,2019-09-16,1.396,80,Inscribed Moonfall
4488,2019-09-17,1.382,99,Inscribed Moonfall
4489,2019-09-18,1.333,98,Inscribed Moonfall
4490,2019-09-19,1.345,98,Inscribed Moonfall
4491,2019-09-20,1.364,71,Inscribed Moonfall
4492,2019-09-21,1.34,116,Inscribed Moonfall
4493,2019-09-22,1.332,89,Inscribed Moonfall
4494,2019-09-23,1.328,69,Inscribed Moonfall
4495,2019-09-24,1.34,81,Inscribed Moonfall
4496,2019-09-25,1.337,89,Inscribed Moonfall
4497,2019-09-26,1.336,100,Inscribed Moonfall
4498,2019-09-27,1.306,88,Inscribed Moonfall
4499,2019-09-28,1.333,105,Inscribed Moonfall
4500,2019-09-29,1.315,89,Inscribed Moonfall
4501,2019-09-30,1.351,83,Inscribed Moonfall
4502,2019-10-01,1.279,92,Inscribed Moonfall
4503,2019-10-02,1.27,94,Inscribed Moonfall
4504,2019-10-03,1.25,96,Inscribed Moonfall
4505,2019-10-04,1.247,85,Inscribed Moonfall
4506,2019-10-05,1.244,94,Inscribed Moonfall
4507,2019-10-06,1.255,87,Inscribed Moonfall
4508,2019-10-07,1.221,82,Inscribed Moonfall
4509,2019-10-08,1.238,62,Inscribed Moonfall
4510,2019-10-09,1.212,83,Inscribed Moonfall
4511,2019-10-10,1.22,72,Inscribed Moonfall
4512,2019-10-11,1.208,87,Inscribed Moonfall
4513,2019-10-12,1.184,83,Inscribed Moonfall
4514,2019-10-13,1.188,91,Inscribed Moonfall
4515,2019-10-14,1.197,82,Inscribed Moonfall
4516,2019-10-15,1.173,57,Inscribed Moonfall
4517,2019-10-16,1.178,80,Inscribed Moonfall
4518,2019-10-17,1.169,77,Inscribed Moonfall
4519,2019-10-18,1.156,90,Inscribed Moonfall
4520,2019-10-19,1.133,97,Inscribed Moonfall
4521,2019-10-20,1.121,104,Inscribed Moonfall
4522,2019-10-21,1.077,100,Inscribed Moonfall
4523,2019-10-22,1.099,75,Inscribed Moonfall
4524,2019-10-23,1.074,77,Inscribed Moonfall
4525,2019-10-24,1.068,90,Inscribed Moonfall
4526,2019-10-25,1.047,81,Inscribed Moonfall
4527,2019-10-26,1.009,98,Inscribed Moonfall
4528,2019-10-27,0.994,96,Inscribed Moonfall
4529,2019-10-28,1.013,83,Inscribed Moonfall
4530,2019-10-29,0.916,100,Inscribed Moonfall
4531,2019-10-30,0.947,100,Inscribed Moonfall
4532,2019-10-31,0.956,79,Inscribed Moonfall
4533,2019-11-01,0.975,98,Inscribed Moonfall
4534,2019-11-02,0.949,85,Inscribed Moonfall
4535,2019-11-03,1.023,83,Inscribed Moonfall
4536,2019-11-04,1.037,61,Inscribed Moonfall
4537,2019-11-05,1.015,102,Inscribed Moonfall
4538,2019-11-06,1.017,69,Inscribed Moonfall
4539,2019-11-07,1.004,113,Inscribed Moonfall
4540,2019-11-08,1.022,104,Inscribed Moonfall
4541,2019-11-09,1.031,112,Inscribed Moonfall
4542,2019-11-10,1.036,126,Inscribed Moonfall
4543,2019-11-11,1.042,85,Inscribed Moonfall
4544,2019-11-12,0.975,70,Inscribed Moonfall
4545,2019-11-13,0.946,82,Inscribed Moonfall
4546,2019-11-14,0.997,73,Inscribed Moonfall
4547,2019-11-15,1.011,80,Inscribed Moonfall
4548,2019-11-16,1.029,98,Inscribed Moonfall
4549,2019-11-17,1.018,90,Inscribed Moonfall
4550,2019-11-18,0.997,93,Inscribed Moonfall
4551,2019-11-19,0.926,107,Inscribed Moonfall
4552,2019-11-20,0.885,84,Inscribed Moonfall
4553,2019-11-21,0.897,94,Inscribed Moonfall
4554,2019-11-22,0.919,85,Inscribed Moonfall
4555,2019-11-23,0.908,98,Inscribed Moonfall
4556,2019-11-24,0.888,74,Inscribed Moonfall
4557,2019-11-25,0.897,64,Inscribed Moonfall
4558,2019-11-26,0.922,86,Inscribed Moonfall
4559,2019-11-27,0.865,209,Inscribed Moonfall
4560,2019-11-28,0.851,124,Inscribed Moonfall
4561,2019-11-29,0.863,106,Inscribed Moonfall
4562,2019-11-30,0.855,116,Inscribed Moonfall
4563,2019-12-01,0.872,100,Inscribed Moonfall
4564,2019-12-02,0.86,114,Inscribed Moonfall
4565,2019-12-03,0.849,131,Inscribed Moonfall
4566,2019-12-04,0.835,74,Inscribed Moonfall
4567,2019-12-05,0.828,73,Inscribed Moonfall
4568,2019-12-06,0.854,61,Inscribed Moonfall
4569,2019-12-07,0.846,88,Inscribed Moonfall
4570,2019-12-08,0.838,88,Inscribed Moonfall
4571,2019-12-09,0.895,72,Inscribed Moonfall
4572,2019-12-10,0.861,63,Inscribed Moonfall
4573,2019-12-11,0.852,71,Inscribed Moonfall
4574,2019-12-12,0.887,90,Inscribed Moonfall
4575,2019-12-13,0.883,72,Inscribed Moonfall
4576,2019-12-14,0.865,82,Inscribed Moonfall
4577,2019-12-15,0.885,84,Inscribed Moonfall
4578,2019-12-16,0.875,88,Inscribed Moonfall
4579,2019-12-17,0.87,60,Inscribed Moonfall
4580,2019-12-18,0.842,65,Inscribed Moonfall
4581,2019-12-19,0.784,88,Inscribed Moonfall
4582,2019-12-20,0.767,146,Inscribed Moonfall
4583,2019-12-21,0.796,134,Inscribed Moonfall
4584,2019-12-22,0.781,111,Inscribed Moonfall
4585,2019-12-23,0.766,98,Inscribed Moonfall
4586,2019-12-24,0.77,91,Inscribed Moonfall
4587,2019-12-25,0.789,93,Inscribed Moonfall
4588,2019-12-26,0.791,85,Inscribed Moonfall
4589,2019-12-27,0.819,108,Inscribed Moonfall
4590,2019-12-28,0.807,94,Inscribed Moonfall
4591,2019-12-29,0.756,101,Inscribed Moonfall
4592,2019-12-30,0.78,98,Inscribed Moonfall
4593,2019-12-31,0.793,73,Inscribed Moonfall
4594,2020-01-01,0.813,94,Inscribed Moonfall
4595,2020-01-02,0.83,109,Inscribed Moonfall
4596,2020-01-03,0.866,84,Inscribed Moonfall
4597,2020-01-04,0.863,88,Inscribed Moonfall
4598,2020-01-05,0.83,84,Inscribed Moonfall
4599,2020-01-06,0.859,106,Inscribed Moonfall
4600,2020-01-07,0.831,91,Inscribed Moonfall
4601,2020-01-08,0.834,90,Inscribed Moonfall
4602,2020-01-09,0.808,84,Inscribed Moonfall
4603,2020-01-10,0.824,91,Inscribed Moonfall
4604,2020-01-11,0.834,101,Inscribed Moonfall
4605,2020-01-12,0.833,71,Inscribed Moonfall
4606,2020-01-13,0.807,61,Inscribed Moonfall
4607,2020-01-14,0.799,75,Inscribed Moonfall
4608,2020-01-15,0.788,71,Inscribed Moonfall
4609,2020-01-16,0.789,68,Inscribed Moonfall
4610,2020-01-17,0.765,79,Inscribed Moonfall
4611,2020-01-18,0.772,84,Inscribed Moonfall
4612,2020-01-19,0.776,89,Inscribed Moonfall
4613,2020-01-20,0.782,78,Inscribed Moonfall
4614,2020-01-21,0.753,73,Inscribed Moonfall
4615,2020-01-22,0.733,67,Inscribed Moonfall
4616,2020-01-23,0.755,74,Inscribed Moonfall
4617,2020-01-24,0.72,124,Inscribed Moonfall
4618,2020-01-25,0.719,130,Inscribed Moonfall
4619,2020-01-26,0.722,112,Inscribed Moonfall
4620,2020-01-27,0.713,101,Inscribed Moonfall
4621,2020-01-28,0.719,79,Inscribed Moonfall
4622,2020-01-29,0.719,97,Inscribed Moonfall
4623,2020-01-30,0.73,62,Inscribed Moonfall
4624,2020-01-31,0.741,96,Inscribed Moonfall
4625,2020-02-01,0.744,94,Inscribed Moonfall
4626,2020-02-02,0.761,77,Inscribed Moonfall
4627,2020-02-03,0.738,74,Inscribed Moonfall
4628,2020-02-04,0.776,86,Inscribed Moonfall
4629,2020-02-05,0.764,76,Inscribed Moonfall
4630,2020-02-06,0.794,87,Inscribed Moonfall
4631,2020-02-07,0.79,98,Inscribed Moonfall
4632,2020-02-08,0.783,100,Inscribed Moonfall
4633,2020-02-09,0.786,100,Inscribed Moonfall
4634,2020-02-10,0.744,77,Inscribed Moonfall
4635,2020-02-11,0.765,71,Inscribed Moonfall
4636,2020-02-12,0.76,107,Inscribed Moonfall
4637,2020-02-13,0.743,78,Inscribed Moonfall
4638,2020-02-14,0.732,79,Inscribed Moonfall
4639,2020-02-15,0.744,114,Inscribed Moonfall
4640,2020-02-16,0.745,95,Inscribed Moonfall
4641,2020-02-17,0.753,112,Inscribed Moonfall
4642,2020-02-18,0.778,86,Inscribed Moonfall
4643,2020-02-19,0.736,88,Inscribed Moonfall
4644,2020-02-20,0.753,88,Inscribed Moonfall
4645,2020-02-21,0.752,99,Inscribed Moonfall
4646,2020-02-22,0.74,87,Inscribed Moonfall
4647,2020-02-23,0.707,86,Inscribed Moonfall
4648,2020-02-24,0.727,78,Inscribed Moonfall
4649,2020-02-25,0.699,82,Inscribed Moonfall
4650,2020-02-26,0.713,65,Inscribed Moonfall
4651,2020-02-27,0.693,81,Inscribed Moonfall
4652,2020-02-28,0.672,51,Inscribed Moonfall
4653,2020-02-29,0.696,126,Inscribed Moonfall
4654,2020-03-01,0.688,108,Inscribed Moonfall
4655,2020-03-02,0.693,96,Inscribed Moonfall
4656,2020-03-03,0.703,79,Inscribed Moonfall
4657,2020-03-04,0.706,66,Inscribed Moonfall
4658,2020-03-05,0.69,76,Inscribed Moonfall
4659,2020-03-06,0.701,90,Inscribed Moonfall
4660,2020-03-07,0.716,93,Inscribed Moonfall
4661,2020-03-08,0.708,98,Inscribed Moonfall
4662,2020-03-09,0.717,90,Inscribed Moonfall
4663,2020-03-10,0.698,86,Inscribed Moonfall
4664,2020-03-11,0.682,78,Inscribed Moonfall
4665,2020-03-12,0.674,99,Inscribed Moonfall
4666,2020-03-13,0.664,83,Inscribed Moonfall
4667,2020-03-14,0.671,82,Inscribed Moonfall
4668,2020-03-15,0.674,108,Inscribed Moonfall
4669,2020-03-16,0.665,93,Inscribed Moonfall
4670,2020-03-17,0.649,97,Inscribed Moonfall
4671,2020-03-18,0.65,105,Inscribed Moonfall
4672,2020-03-19,0.66,90,Inscribed Moonfall
4673,2020-03-20,0.642,94,Inscribed Moonfall
4674,2020-03-21,0.651,94,Inscribed Moonfall
4675,2020-03-22,0.639,103,Inscribed Moonfall
4676,2020-03-23,0.636,82,Inscribed Moonfall
4677,2020-03-24,0.614,74,Inscribed Moonfall
4678,2020-03-25,0.609,112,Inscribed Moonfall
4679,2020-03-26,0.606,107,Inscribed Moonfall
4680,2020-03-27,0.616,111,Inscribed Moonfall
4681,2020-03-28,0.618,110,Inscribed Moonfall
4682,2020-03-29,0.631,74,Inscribed Moonfall
4683,2020-03-30,0.612,121,Inscribed Moonfall
4684,2020-03-31,0.598,124,Inscribed Moonfall
4685,2020-04-01,0.608,126,Inscribed Moonfall
4686,2020-04-02,0.604,116,Inscribed Moonfall
4687,2020-04-03,0.641,149,Inscribed Moonfall
4688,2020-04-04,0.648,145,Inscribed Moonfall
4689,2020-04-05,0.673,130,Inscribed Moonfall
4690,2020-04-06,0.675,125,Inscribed Moonfall
4691,2020-04-07,0.675,126,Inscribed Moonfall
4692,2020-04-08,0.67,125,Inscribed Moonfall
4693,2020-04-09,0.665,143,Inscribed Moonfall
4694,2020-04-10,0.674,150,Inscribed Moonfall
4695,2020-04-11,0.667,120,Inscribed Moonfall
4696,2020-04-12,0.682,114,Inscribed Moonfall
4697,2020-04-13,0.688,123,Inscribed Moonfall
4698,2020-04-14,0.678,133,Inscribed Moonfall
4699,2020-04-15,0.709,117,Inscribed Moonfall
4700,2020-04-16,0.694,120,Inscribed Moonfall
4701,2020-04-17,0.688,116,Inscribed Moonfall
4702,2020-04-18,0.675,144,Inscribed Moonfall
4703,2020-04-19,0.677,115,Inscribed Moonfall
4704,2020-04-20,0.669,92,Inscribed Moonfall
4705,2020-04-21,0.68,109,Inscribed Moonfall
4706,2020-04-22,0.677,91,Inscribed Moonfall
4707,2020-04-23,0.662,100,Inscribed Moonfall
4708,2020-04-24,0.653,100,Inscribed Moonfall
4709,2020-04-25,0.668,121,Inscribed Moonfall
4710,2020-04-26,0.667,119,Inscribed Moonfall
4711,2020-04-27,0.682,97,Inscribed Moonfall
4712,2020-04-28,0.689,101,Inscribed Moonfall
4713,2020-04-29,0.69,132,Inscribed Moonfall
4714,2020-04-30,0.691,117,Inscribed Moonfall
4715,2020-05-01,0.7,146,Inscribed Moonfall
4716,2020-05-02,0.708,149,Inscribed Moonfall
4717,2020-05-03,0.703,127,Inscribed Moonfall
4718,2020-05-04,0.706,116,Inscribed Moonfall
4719,2020-05-05,0.711,134,Inscribed Moonfall
4720,2020-05-06,0.703,83,Inscribed Moonfall
4721,2020-05-07,0.693,96,Inscribed Moonfall
4722,2020-05-08,0.697,94,Inscribed Moonfall
4723,2020-05-09,0.703,102,Inscribed Moonfall
4724,2020-05-10,0.712,109,Inscribed Moonfall
4725,2020-05-11,0.707,124,Inscribed Moonfall
4726,2020-05-12,0.71,124,Inscribed Moonfall
4727,2020-05-13,0.718,89,Inscribed Moonfall
4728,2020-05-14,0.726,112,Inscribed Moonfall
4729,2020-05-15,0.714,107,Inscribed Moonfall
4730,2020-05-16,0.717,102,Inscribed Moonfall
4731,2020-05-17,0.704,95,Inscribed Moonfall
4732,2020-05-18,0.74,133,Inscribed Moonfall
4733,2020-05-19,0.744,83,Inscribed Moonfall
4734,2020-05-20,0.755,104,Inscribed Moonfall
4735,2020-05-21,0.756,97,Inscribed Moonfall
4736,2020-05-22,0.76,98,Inscribed Moonfall
4737,2020-05-23,0.767,122,Inscribed Moonfall
4738,2020-05-24,0.745,109,Inscribed Moonfall
4739,2020-05-25,0.706,185,Inscribed Moonfall
4740,2020-05-26,0.64,370,Inscribed Moonfall
4741,2020-05-27,0.712,162,Inscribed Moonfall
4742,2020-05-28,0.737,154,Inscribed Moonfall
4743,2020-05-29,0.778,138,Inscribed Moonfall
4744,2020-05-30,0.805,217,Inscribed Moonfall
4745,2020-05-31,0.856,246,Inscribed Moonfall
4746,2020-06-01,0.89,142,Inscribed Moonfall
4747,2020-06-02,0.915,144,Inscribed Moonfall
4748,2020-06-03,0.961,123,Inscribed Moonfall
4749,2020-06-04,0.993,141,Inscribed Moonfall
4750,2020-06-05,0.98,120,Inscribed Moonfall
4751,2020-06-06,1.01,105,Inscribed Moonfall
4752,2020-06-07,1.06,117,Inscribed Moonfall
4753,2020-06-08,1.048,87,Inscribed Moonfall
4754,2020-06-09,1.057,109,Inscribed Moonfall
4755,2020-06-10,1.025,87,Inscribed Moonfall
4756,2020-06-11,1.071,130,Inscribed Moonfall
4757,2020-06-12,1.082,168,Inscribed Moonfall
4758,2020-06-13,1.106,128,Inscribed Moonfall
4759,2020-06-14,1.139,127,Inscribed Moonfall
4760,2020-06-15,1.155,139,Inscribed Moonfall
4761,2020-06-16,1.149,100,Inscribed Moonfall
4762,2020-06-17,1.143,104,Inscribed Moonfall
4763,2020-06-18,1.141,94,Inscribed Moonfall
4764,2020-06-19,1.146,100,Inscribed Moonfall
4765,2020-06-20,1.128,134,Inscribed Moonfall
4766,2020-06-21,1.143,108,Inscribed Moonfall
4767,2020-06-22,1.151,129,Inscribed Moonfall
4768,2020-06-23,1.163,98,Inscribed Moonfall
4769,2020-06-24,1.146,154,Inscribed Moonfall
4770,2020-06-25,0.935,282,Inscribed Moonfall
4771,2020-06-26,0.926,246,Inscribed Moonfall
4772,2020-06-27,0.98,246,Inscribed Moonfall
4773,2020-06-28,0.991,162,Inscribed Moonfall
4774,2020-06-29,0.987,155,Inscribed Moonfall
4775,2020-06-30,1.001,140,Inscribed Moonfall
4776,2020-07-01,0.988,134,Inscribed Moonfall
4777,2020-07-02,0.993,113,Inscribed Moonfall
4778,2020-07-03,0.905,242,Inscribed Moonfall
4779,2020-07-04,0.848,142,Inscribed Moonfall
4780,2020-07-05,0.879,126,Inscribed Moonfall
4781,2020-07-06,0.886,129,Inscribed Moonfall
4782,2020-07-07,0.88,111,Inscribed Moonfall
4783,2020-07-08,0.865,111,Inscribed Moonfall
4784,2020-07-09,0.856,87,Inscribed Moonfall
4785,2020-07-10,0.877,93,Inscribed Moonfall
4786,2020-07-11,0.896,97,Inscribed Moonfall
4787,2020-07-12,0.907,102,Inscribed Moonfall
4788,2020-07-13,0.934,76,Inscribed Moonfall
4789,2020-07-14,0.935,104,Inscribed Moonfall
4790,2020-07-15,0.936,79,Inscribed Moonfall
4791,2020-07-16,0.934,78,Inscribed Moonfall
4792,2020-07-17,0.956,78,Inscribed Moonfall
4793,2020-07-18,0.951,96,Inscribed Moonfall
4794,2020-07-19,0.951,95,Inscribed Moonfall
4795,2020-07-20,0.942,95,Inscribed Moonfall
4796,2020-07-21,0.99,95,Inscribed Moonfall
4797,2020-07-22,1.003,82,Inscribed Moonfall
4798,2020-07-23,1.037,90,Inscribed Moonfall
4799,2020-07-24,1.042,96,Inscribed Moonfall
4800,2020-07-25,1.054,127,Inscribed Moonfall
4801,2020-07-26,1.05,88,Inscribed Moonfall
4802,2020-07-27,1.004,75,Inscribed Moonfall
4803,2020-07-28,1.033,82,Inscribed Moonfall
4804,2020-07-29,1.011,80,Inscribed Moonfall
4805,2020-07-30,1.035,70,Inscribed Moonfall
4806,2020-07-31,1.028,87,Inscribed Moonfall
4807,2020-08-01,1.031,93,Inscribed Moonfall
4808,2020-08-02,1.034,88,Inscribed Moonfall
4809,2020-08-03,1.042,106,Inscribed Moonfall
4810,2020-08-04,1.039,70,Inscribed Moonfall
4811,2020-08-05,1.033,87,Inscribed Moonfall
4812,2020-08-06,1.04,90,Inscribed Moonfall
4813,2020-08-07,1.045,78,Inscribed Moonfall
4814,2020-08-08,1.048,69,Inscribed Moonfall
4815,2020-08-09,1.045,83,Inscribed Moonfall
4816,2020-08-10,1.051,66,Inscribed Moonfall
4817,2020-08-11,1.055,118,Inscribed Moonfall
4818,2020-08-12,1.057,91,Inscribed Moonfall
4819,2020-08-13,1.05,64,Inscribed Moonfall
4820,2020-08-14,1.034,108,Inscribed Moonfall
4821,2020-08-15,1.0,123,Inscribed Moonfall
4822,2020-08-16,0.973,101,Inscribed Moonfall
4823,2020-08-17,0.985,88,Inscribed Moonfall
4824,2020-08-18,0.983,81,Inscribed Moonfall
4825,2020-08-19,0.968,70,Inscribed Moonfall
4826,2020-08-20,0.953,87,Inscribed Moonfall
4827,2020-08-21,0.963,79,Inscribed Moonfall
4828,2020-08-22,0.942,69,Inscribed Moonfall
4829,2020-08-23,0.94,64,Inscribed Moonfall
4830,2020-08-24,0.939,68,Inscribed Moonfall
4831,2020-08-25,0.924,93,Inscribed Moonfall
4832,2020-08-26,0.906,76,Inscribed Moonfall
4833,2020-08-27,0.934,84,Inscribed Moonfall
4834,2020-08-28,0.948,93,Inscribed Moonfall
4835,2020-08-29,0.96,108,Inscribed Moonfall
4836,2020-08-30,0.924,79,Inscribed Moonfall
4837,2020-08-31,0.933,90,Inscribed Moonfall
4838,2020-09-01,0.951,122,Inscribed Moonfall
4839,2020-09-02,1.083,391,Inscribed Moonfall
4840,2020-09-03,1.147,195,Inscribed Moonfall
4841,2020-09-04,1.151,167,Inscribed Moonfall
4842,2020-09-05,1.18,207,Inscribed Moonfall
4843,2020-09-06,1.202,140,Inscribed Moonfall
4844,2020-09-07,1.213,114,Inscribed Moonfall
4845,2020-09-08,1.236,124,Inscribed Moonfall
4846,2020-09-09,1.261,132,Inscribed Moonfall
4847,2020-09-10,1.271,97,Inscribed Moonfall
4848,2020-09-11,1.235,127,Inscribed Moonfall
4849,2020-09-12,1.203,127,Inscribed Moonfall
4850,2020-09-13,1.211,130,Inscribed Moonfall
4851,2020-09-14,1.219,110,Inscribed Moonfall
4852,2020-09-15,1.217,116,Inscribed Moonfall
4853,2020-09-16,1.246,103,Inscribed Moonfall
4854,2020-09-17,1.201,179,Inscribed Moonfall
4855,2020-09-18,1.174,139,Inscribed Moonfall
4856,2020-09-19,1.193,126,Inscribed Moonfall
4857,2020-09-20,1.192,142,Inscribed Moonfall
4858,2020-09-21,1.171,157,Inscribed Moonfall
4859,2020-09-22,1.192,120,Inscribed Moonfall
4860,2020-09-23,1.145,107,Inscribed Moonfall
4861,2020-09-24,1.09,107,Inscribed Moonfall
4862,2020-09-25,1.093,125,Inscribed Moonfall
4863,2020-09-26,1.083,133,Inscribed Moonfall
4864,2020-09-27,1.126,151,Inscribed Moonfall
4865,2020-09-28,1.128,133,Inscribed Moonfall
4866,2020-09-29,1.111,132,Inscribed Moonfall
4867,2020-09-30,1.119,112,Inscribed Moonfall
4868,2020-10-01,1.091,101,Inscribed Moonfall
4869,2020-10-02,1.104,117,Inscribed Moonfall
4870,2020-10-03,1.102,141,Inscribed Moonfall
4871,2020-10-04,1.059,130,Inscribed Moonfall
4872,2020-10-05,1.129,130,Inscribed Moonfall
4873,2020-10-06,1.101,153,Inscribed Moonfall
4874,2020-10-07,1.07,113,Inscribed Moonfall
4875,2020-10-08,1.061,132,Inscribed Moonfall
4876,2020-10-09,1.083,144,Inscribed Moonfall
4877,2020-10-10,1.094,136,Inscribed Moonfall
4878,2020-10-11,1.086,124,Inscribed Moonfall
4879,2020-10-12,1.072,138,Inscribed Moonfall
4880,2020-10-13,1.062,128,Inscribed Moonfall
4881,2020-10-14,1.062,138,Inscribed Moonfall
4882,2020-10-15,1.052,155,Inscribed Moonfall
4883,2020-10-16,1.063,174,Inscribed Moonfall
4884,2020-10-17,1.039,143,Inscribed Moonfall
4885,2020-10-18,1.032,159,Inscribed Moonfall
4886,2020-10-19,1.037,124,Inscribed Moonfall
4887,2020-10-20,1.058,136,Inscribed Moonfall
4888,2020-10-21,1.048,161,Inscribed Moonfall
4889,2020-10-22,1.025,153,Inscribed Moonfall
4890,2020-10-23,1.021,159,Inscribed Moonfall
4891,2020-10-24,1.021,101,Inscribed Moonfall
4892,2020-10-25,1.039,133,Inscribed Moonfall
4893,2020-10-26,1.011,148,Inscribed Moonfall
4894,2020-10-27,1.026,116,Inscribed Moonfall
4895,2020-10-28,1.007,140,Inscribed Moonfall
4896,2020-10-29,1.028,134,Inscribed Moonfall
4897,2020-10-30,1.002,157,Inscribed Moonfall
4898,2020-10-31,1.032,171,Inscribed Moonfall
4899,2020-11-01,1.072,189,Inscribed Moonfall
4900,2020-11-02,1.082,194,Inscribed Moonfall
4901,2020-11-03,1.081,153,Inscribed Moonfall
4902,2020-11-04,1.12,156,Inscribed Moonfall
4903,2020-11-05,1.214,121,Inscribed Moonfall
4904,2020-11-06,1.19,193,Inscribed Moonfall
4905,2020-11-07,1.202,165,Inscribed Moonfall
4906,2020-11-08,1.258,251,Inscribed Moonfall
4907,2020-11-09,1.328,178,Inscribed Moonfall
4908,2020-11-10,1.33,156,Inscribed Moonfall
4909,2020-11-11,1.338,135,Inscribed Moonfall
4910,2020-11-12,1.279,82,Inscribed Moonfall
4911,2020-11-13,1.281,154,Inscribed Moonfall
4912,2020-11-14,1.276,148,Inscribed Moonfall
4913,2020-11-15,1.326,172,Inscribed Moonfall
4914,2020-11-16,1.307,143,Inscribed Moonfall
4915,2020-11-17,1.324,121,Inscribed Moonfall
4916,2020-11-18,1.327,158,Inscribed Moonfall
4917,2020-11-19,1.315,179,Inscribed Moonfall
4918,2020-11-20,1.316,151,Inscribed Moonfall
4919,2020-11-21,1.307,157,Inscribed Moonfall
4920,2020-11-22,1.292,164,Inscribed Moonfall
4921,2020-11-23,1.238,135,Inscribed Moonfall
4922,2020-11-24,1.211,142,Inscribed Moonfall
4923,2020-11-25,1.199,145,Inscribed Moonfall
4924,2020-11-26,1.101,198,Inscribed Moonfall
4925,2020-11-27,1.032,146,Inscribed Moonfall
4926,2020-11-28,1.033,161,Inscribed Moonfall
4927,2020-11-29,1.022,133,Inscribed Moonfall
4928,2020-11-30,1.018,194,Inscribed Moonfall
4929,2020-12-01,0.997,158,Inscribed Moonfall
4930,2020-12-02,1.042,160,Inscribed Moonfall
4931,2020-12-03,1.038,135,Inscribed Moonfall
4932,2020-12-04,1.037,155,Inscribed Moonfall
4933,2020-12-05,1.03,128,Inscribed Moonfall
4934,2020-12-06,1.046,154,Inscribed Moonfall
4935,2020-12-07,1.054,142,Inscribed Moonfall
4936,2020-12-08,1.013,108,Inscribed Moonfall
4937,2020-12-09,0.974,150,Inscribed Moonfall
4938,2020-12-10,0.889,232,Inscribed Moonfall
4939,2020-12-11,0.922,208,Inscribed Moonfall
4940,2020-12-12,0.915,188,Inscribed Moonfall
4941,2020-12-13,0.894,202,Inscribed Moonfall
4942,2020-12-14,0.867,164,Inscribed Moonfall
4943,2020-12-15,0.864,172,Inscribed Moonfall
4944,2020-12-16,0.865,180,Inscribed Moonfall
4945,2020-12-17,0.873,135,Inscribed Moonfall
4946,2020-12-18,0.893,155,Inscribed Moonfall
4947,2020-12-19,0.898,136,Inscribed Moonfall
4948,2020-12-20,0.872,149,Inscribed Moonfall
4949,2020-12-21,0.899,137,Inscribed Moonfall
4950,2020-12-22,0.893,134,Inscribed Moonfall
4951,2020-12-23,0.9,166,Inscribed Moonfall
4952,2020-12-24,0.929,186,Inscribed Moonfall
4953,2020-12-25,0.925,164,Inscribed Moonfall
4954,2020-12-26,0.915,169,Inscribed Moonfall
4955,2020-12-27,0.927,139,Inscribed Moonfall
